text,stock_change,compound,neg,neu,pos
|Uppdatering: SynAct Pharma AB offentliggör halvårsrapport för första halvåret 2020|,7.69,0.0,0.0,1.0,0.0
|SynAct Pharma initierar RESOVIR: Vetenskapligt och kliniskt samarbete för att utforska AP1189 i virala infektioner|,7.69,-0.4588,0.176,0.824,0.0
|SynAct Pharma AB offentliggör halvårsrapport för första halvåret 2020|,7.69,0.0,0.0,1.0,0.0
|SynAct: Synact Pharma meddelar utfall i optionslösen, tillförs totalt cirka 32,4 MSEKSynact Pharma meddelar utfall i optionslösen, tillförs totalt cirka 32,4 MSEK|,5.71,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion får flera uppföljningsorder inom strategiska segment|,9.49,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Uppföljningsorder från Terberg Group|,5.73,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion har fått sin hittils största order då Kalmar tecknar ett leveransavtal för högspänningsbatterisystem|,26.92,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Uppföljningsorder från Terberg Group|,10.84,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion får sin sjätte uppföljningsorder från den globala specialfordonstillverkaren Terberg Group värd 8 MSEK.|,9.52,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion Energy Systems (publ) publicerar årsredovisning för 2020|,-11.89,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion får ytterligare en uppföljningsorder från den globala specialfordonstillverkaren Terberg Group värd 8 MSEK.|,9.46,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion får ny order av tyska specialfordonstillverkaren KAMAG|,20.99,0.3182,0.0,0.827,0.173
|Alelion Energy Systems AB: Första betydande ordern från nytt distributörsnätverk|,5.57,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion får ytterligare en uppföljningsorder från den globala specialfordonstillverkaren Terberg Group värd 8 MSEK.|,10.29,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Rättelse: Delårsrapport januari - september 2020|,-6.24,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion förstärker med ny finanschef samt ny försäljningschef|,-8.48,0.5574,0.0,0.685,0.315
|Alelion Energy Systems AB: Alelion offentliggör tilläggsprospekt|,-6.0,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion offentliggör prospekt|,-13.68,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion får ännu en uppföljningsorder från den globala specialfordonstillverkaren Terberg Group värd 8 MSEK|,-7.81,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Delårsrapport januari-juni 2020|,-9.87,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion Energy Systems säkrar finansiering genom förlängning av lån och krediter på totalt 45 MSEK som löper fram till mars 2022|,9.87,0.5859,0.0,0.827,0.173
|Alelion Energy Systems AB: Alelion får en uppföljningsorder på 8 MSEK från Terberg Group|,8.06,0.0,0.0,1.0,0.0
|Kommuniké från Årsstämma i Alelion Energy Systems AB (publ)|,13.1,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Bokslutskommuniké helåret 2019|,-27.81,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion Energy Systems utökar sitt nätverk inom eftermarknaden för truckbatterier genom distributörsavtal med Sjuntorpskoncernen|,-8.04,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelions nya batterier, generation 3, kan nu byggas och konfigureras oberoende av battericellstyp för att klara att möta de höga certifieringskrav som krävs|,6.79,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion tecknar ramavtal med Cargotec avseende utveckling och leveranser av högspänningsbatterier och får order på batteriprototyper för elektrifiering|,12.76,0.0,0.0,1.0,0.0
|Alelion Energy Systems AB: Alelion Energy Systems tecknar avtal med Huddig AB om utveckling av högspänningsbatterier för anläggningsmaskiner|,12.76,0.4939,0.0,0.842,0.158
|Alelion Energy Systems AB: Alelion Energy Systems högspänningsbatterier klarar certifieringskrav för vägfordon vilket öppnar för nya möjligheter inom specialfordonssegmentet|,50.26,0.3818,0.0,0.874,0.126
|Alelion Energy Systems AB: Alelions delårsrapport för perioden januari till september 2019 är nu publicerad och finns tillgänglig på bolagets hemsida.|,-16.28,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Brandbee tecknar avsiktsförklaring gällande förvärv av Atenga Insights Group AB|,13.64,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Flaggningsmeddelande|,-6.15,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Styrelseordförande och VD köper aktier|,10.17,0.296,0.0,0.761,0.239
|BrandBee Holding AB: Rättelse Brandbee tidigarelägger halvårsrapporten|,5.36,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Brandbee tidigarelägger halvårsrapporten.|,5.36,0.0,0.0,1.0,0.0
|BrandBee Holding AB: H&M Foundation väljer Brandbee's Student Competitions som plattform för The Global Change Award|,8.47,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Riddermarks bil väljer VideoBurst för automatiskt skapade videos|,7.02,0.0,0.0,1.0,0.0
|BrandBee Holding AB: AMAB väljer Brandbee Technologies för fortsatt utveckling|,7.02,0.0,0.0,1.0,0.0
|Rättelse av Kallelse till årsstämma i BrandBee Holding AB (Publ)|,-5.56,0.0,0.0,1.0,0.0
|Kallelse till årsstämma i BrandBee Holding AB (Publ)|,-5.56,0.0,0.0,1.0,0.0
|BrandBee Holding AB: VD uppdatering|,15.87,0.0,0.0,1.0,0.0
|BrandBee Holding AB:s riktade emission registrerad hos Bolagsverket|,18.18,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Kallelse till extra bolagsstämma i Brandbee Holding AB|,-10.53,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Rättelse: Felaktig MAR-klassificering i tidigare pressmeddelande|,35.71,-0.4215,0.259,0.741,0.0
|BrandBee Holding AB: Brandbee avslutar Due Diligence process|,35.71,0.0,0.0,1.0,0.0
|Flaggningsmeddelande i BrandBee Holding AB|,-5.63,0.0,0.0,1.0,0.0
|Flaggningsmeddelande i BrandBee Holding AB|,6.06,0.0,0.0,1.0,0.0
|Flaggningsmeddelande i BrandBee Holding AB|,6.06,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Brandbee förvärvar 21,8% kapitalet och 27,7% av rösterna i det NGM-listade bolaget Cloud Republic|,6.06,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Spivi AB väljer Brandbee som growth marketing partner för att nå ut och lansera nya produkter|,8.0,0.0258,0.0,0.942,0.058
|BrandBee Holding AB (publ) kallar till extra bolagsstämma 1 december 2020|,-8.86,0.0,0.0,1.0,0.0
|BrandBee Holding AB:s riktade emission registrerad hos Bolagsverket|,-5.41,0.0,0.0,1.0,0.0
|Kommuniké från den extra bolagsstämman i BrandBee Holding AB april 2020|,6.67,0.0,0.0,1.0,0.0
|BrandBee Holding AB: En månad med Student Competitions|,-24.62,0.0,0.0,1.0,0.0
|BrandBee Holding AB: BrandBee tecknar avtal med Umida Group AB|,-14.12,0.4939,0.0,0.738,0.262
|Bokslutskommuniké 2019 - BrandBee Holding AB|,-14.14,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Brandbee förvärvar Student Competitions|,15.13,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Gjensidige samarbetar med Brandbee för digital marknadsföring|,-10.45,0.0,0.0,1.0,0.0
|BrandBee Holding AB:s riktade emission registrerad hos Bolagsverket|,-9.46,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Brandbee inleder ett testprojekt med Brands For Fans AB för digital marknadsföring med video av produkterna Motörhead Rom och Motörhead Single Malt|,31.67,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Uppdatering från VD Magnus Clarenbring|,31.67,0.0,0.0,1.0,0.0
|BrandBee Holding AB: BrandBee genomför riktad emission|,31.67,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Brandbee Holding AB genomför företrädesemission|,15.87,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Magnus Clarenbring blir ny VD för Brandbee Holding AB (publ)|,11.11,0.3182,0.0,0.839,0.161
|BrandBee Holding AB: Kommuniké från årsstämman 2019 i Brandbee Holding AB (publ)|,-6.06,0.0,0.0,1.0,0.0
|BrandBee Holding AB: Brandbee skriver avtal och öppnar kontor i Filippinerna|,8.79,0.4939,0.0,0.758,0.242
|TF Bank AB (publ): Delårsrapport januari - september 2021|,5.19,0.0,0.0,1.0,0.0
|TF Bank AB (publ): TF Bank presenterar nya finansiella mål|,5.19,0.0,0.0,1.0,0.0
|TF Bank AB (publ): Delårsrapport januari - september 2019|,-8.33,0.0,0.0,1.0,0.0
|Delårsrapport, januari–september 2021|,-15.19,0.0,0.0,1.0,0.0
|Styrelsen har beslutat att utnyttja bemyndigande om förvärv av egna aktier|,-15.19,-0.1779,0.206,0.638,0.156
|Kallelse till extra bolagsstämma i Nordic Waterproofing Holding AB (publ)|,8.84,0.0,0.0,1.0,0.0
|Nordic Waterproofing Holding AB: Nordic Waterproofing förvärvar Urban Green AB, en ledande leverantör av gröna miljöer för taklandskap|,6.24,0.4588,0.0,0.85,0.15
|Nordic Waterproofing Holding AB: Bengt-Erik Karlberg, Affärsenhetschef Veg Tech, lämnar Nordic Waterproofing|,6.24,-0.25,0.154,0.846,0.0
|AcadeMedia AB: AcadeMedia publicerar års- och hållbarhetsredovisning för 2020/21|,6.03,0.0,0.0,1.0,0.0
|Kallelse till årsstämma i AcadeMedia AB (publ)|,6.03,0.0,0.0,1.0,0.0
|AcadeMedia AB: AcadeMedias delårsrapport juli - september 2021|,6.03,0.0,0.0,1.0,0.0
|AcadeMedia AB: Antalet studerande vid AcadeMedias yrkeshögskolor ökar med 25 procent och passerar 10 000 studerande|,8.61,0.3182,0.0,0.867,0.133
|AcadeMedia AB: AcadeMedias delårsrapport juli 2020 - december 2020|,8.34,0.0,0.0,1.0,0.0
|AcadeMedia AB: AcadeMedias bokslutskommuniké juli 2019 - juni 2020|,7.03,0.0,0.0,1.0,0.0
|AcadeMedia AB: AcadeMedias delårsrapport juli 2019 - mars 2020|,10.58,0.0,0.0,1.0,0.0
|AcadeMedia AB: AcadeMedia comments on Covid-19|,-5.3,0.0,0.0,1.0,0.0
|AcadeMedia AB: AcadeMedia kommenterar Covid-19|,-5.3,0.0,0.0,1.0,0.0
|AcadeMedia AB: AcadeMedias delårsrapport juli 2019 - december 2019|,11.54,0.0,0.0,1.0,0.0
|Bonava Group: Bonavas delårsrapport tredje kvartalet 2021: Stabil positiv utveckling och nya finansiella mål|,-5.36,0.7003,0.0,0.674,0.326
|Bonava Group: Bonava presenterar utfall av strategisk översyn och reviderade finansiella mål|,-5.36,0.0,0.0,1.0,0.0
|Kallelse till årsstämma i Bonava AB (publ)|,6.17,0.0,0.0,1.0,0.0
|Nytt antal röster i Bonava AB efter omvandling|,7.99,0.0,0.0,1.0,0.0
|Bonavas bokslutskommuniké 2020|,7.99,0.0,0.0,1.0,0.0
|Bonavas rörelseresultat för fjärde kvartalet och helåret 2020 förväntas bli högre än marknadens förväntningar|,6.78,0.0,0.0,1.0,0.0
|Bonava: Stabil försäljning i en god marknad|,17.0,0.296,0.0,0.732,0.268
|PiezoMotor Uppsala AB: Kompletterande information gällande licensavtal mobiltelefonkameror|,13.95,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor ingår exklusivt licensavtal|,-14.9,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: Status exklusiv förhandling avseende licensavtal för mobilkameror|,12.07,0.128,0.0,0.857,0.143
|PiezoMotor Uppsala AB: PiezoMotor inleder exklusiv förhandling avseende licensavtal för mobilkameror|,25.33,0.128,0.0,0.87,0.13
|PiezoMotor Uppsala AB: PiezoMotors VD och CFO köper aktier för 5,9 MSEK|,5.16,0.296,0.0,0.833,0.167
|PiezoMotor Uppsala AB: KOMMUNIKÉ FRÅN EXTRA BOLAGSSTÄMMAN, DEN 14 MAJ 2021 I PIEZOMOTOR UPPSALA AB (PUBL)|,7.95,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: Kallelse till extra bolagsstämma i PiezoMotor Uppsala Aktiebolag (publ)|,-10.14,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor offentliggör delårsrapport januari - mars 2021|,-10.14,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotors nyemissioner kraftigt övertecknade - bolaget tillförs ca 100 miljoner kronor|,-10.14,0.128,0.0,0.897,0.103
|PiezoMotor Uppsala AB: PiezoMotor offentliggör avsikt att genomföra två riktade nyemissioner av aktier genom ett accelererat bookbuilding-förfarande|,-10.14,0.296,0.0,0.879,0.121
|PiezoMotor Uppsala AB: PiezoMotor ingår avtal om att förvärva Sensapex|,-10.14,0.4939,0.0,0.738,0.262
|PiezoMotor Uppsala AB: PiezoMotor vinner uppföljningsorder från kinesisk kund inom halvledarindustrin|,6.6,0.5719,0.0,0.73,0.27
|PiezoMotor Uppsala AB: PiezoMotor offentliggör bokslutskommuniké 2020|,9.87,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor vinner order inom avancerad mikroskopi|,8.43,0.6908,0.0,0.551,0.449
|PiezoMotor Uppsala AB: PiezoMotor vinner order inom vävnadsdiagnostik|,11.63,0.5719,0.0,0.654,0.346
|PiezoMotor Uppsala AB: PiezoMotor inleder nästa fas i 5G-projekt|,31.88,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor bekräftar arbete med motorer för mobiltelefonkameror|,43.84,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor definierar tre fokusområden|,10.33,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor utvecklar motor för konsumentelektronik|,10.33,0.4588,0.0,0.7,0.3
|PiezoMotor Uppsala AB: PiezoMotor får order från europeisk kund|,7.72,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor får order från halvledarindustrin|,7.72,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor sluter avtal kring projekt för integrering av Piezo LINK i högvolymapplikation inom diagnostik|,20.92,0.4939,0.0,0.833,0.167
|PiezoMotor Uppsala AB: Förtydligande - PiezoMotor genomför en riktad nyemission och tillförs 25 MSEK|,12.9,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor genomför en riktad nyemission och tillförs 25 MSEK|,12.9,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: Rättelse - Kallelse till årsstämma i PiezoMotor Uppsala Aktiebolag (publ)|,12.9,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: Kallelse till årsstämma i PiezoMotor Uppsala Aktiebolag (publ)|,7.83,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor offentliggör delårsrapport januari - mars 2020|,-7.85,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotors LINK-motorer tar nästa steg inom mobiltelefoninät|,11.0,0.25,0.0,0.818,0.182
|PiezoMotor Uppsala AB: PiezoMotor uppdaterar kring affärsläget med anledning av COVID-19|,9.77,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor offentliggör bokslutskommuniké för verksamhetsåret 2019|,11.01,0.0,0.0,1.0,0.0
|PiezoMotor Uppsala AB: PiezoMotor tar order i Kina värd 5 miljoner kronor|,7.37,0.0,0.0,1.0,0.0
|PiezoMotor ingår avsiktsförklaring kring volymleveranser till telekomindustrin|,14.43,0.0,0.0,1.0,0.0
|PiezoMotors styrelse har fattat beslut om volymproduktionsuppbyggnad|,5.93,0.0,0.0,1.0,0.0
|PiezoMotor undertecknar avsiktsförklaring och inleder partnerskapssamtal med multinationellt bolag|,15.6,0.0,0.0,1.0,0.0
|PiezoMotor fördjupar samarbete med kinesisk partner inom halvledarindustrin|,12.84,0.0,0.0,1.0,0.0
|PiezoMotor får order från halvledarindustrin|,-5.38,0.0,0.0,1.0,0.0
|PiezoMotor får uppföljningsorder från halvledarindustrin|,10.31,0.0,0.0,1.0,0.0
|Rättelse: Cyxone nyttjar bolagets IND-ansökan och erbjudande från FDA att förhandsgranska fas 2-studie i covid-19|,-7.31,0.0,0.0,1.0,0.0
|Cyxone nyttjar bolagets IND-ansökan och erbjudande från FDA att förhandsgranska top line-data från fas 2-studie i covid-19|,-7.31,0.0,0.0,1.0,0.0
|Cyxone rekryterar nyckelpersoner till sitt kliniska utvecklingsteam|,5.89,0.0,0.0,1.0,0.0
|Cyxone meddelar avslut av Rabeximod i Covid-19 Fas 2-studie, data kommer rapporteras i kvartal tre|,5.58,0.0,0.0,1.0,0.0
|Cyxone utser Carl-Magnus Högerkorp till COO och stärker därmed sin kärnkompetens inom immunologi|,5.94,0.4588,0.0,0.8,0.2
|Cyxone: Kvartalsrapport 2020-10-01 till 2020-12-31|,5.28,0.0,0.0,1.0,0.0
|First Berlin Equity Research publicerar oberoende analys av Cyxone|,10.71,0.0,0.0,1.0,0.0
|Cyxone: Första dag för handel i teckningsoptioner av serie TO4|,5.44,0.0,0.0,1.0,0.0
|Cyxone: Delårsrapport 2020-01-01 till 2020-09-30|,8.17,0.0,0.0,1.0,0.0
|Styrelsen för Cyxone har beslutat om en riktad nyemission av units om cirka 19 MSEK och en emission av teckningsoptioner till befintliga aktieägare|,-6.65,0.0,0.0,1.0,0.0
|Cyxone avser att genomföra en riktad nyemission av units|,-6.65,0.0,0.0,1.0,0.0
|Cyxone rapporterar positivt utfall från regulatoriska toxikologistudier av Rabeximod|,7.68,0.5267,0.0,0.702,0.298
|Cyxone erhåller totalt 21,8 MSEK från fullt utnyttjat optionsavtal med dr Kalev Kask|,9.84,0.0,0.0,1.0,0.0
|Cyxone reviderar utvecklingsplanen för Rabeximod|,-14.81,0.0,0.0,1.0,0.0
|Cyxone ingår avtal med Professor Rikard Holmdahl som vetenskaplig rådgivare|,6.21,0.4939,0.0,0.738,0.262
|Loudspring Abp:s finansiella rapportering 2019|,5.88,0.0,0.0,1.0,0.0
|Enorama Pharma (publ) har ingått Term Sheet-avtal med Maple Healthcare Pty Ltd (Maple) om försäljning av nikotintuggummi i Australien och Nya Zeeland|,7.66,0.0,0.0,1.0,0.0
|Förtydligande angående Enorama Pharmas genomförda riktade nyemission av 320 000 aktier genom vilket Bolaget tillförts 8 miljoner kronor|,11.41,0.296,0.0,0.885,0.115
|Enorama Pharma genomför riktad nyemission av 320 000 aktier och tillförs 8 miljoner kronor|,11.41,0.296,0.0,0.855,0.145
|Enorama Pharma: Godkänd registreringsansökan av nikotintuggummi i Sverige|,7.36,0.4215,0.0,0.714,0.286
|Enorama Pharma genomför riktad nyemission av aktier och tillförs 7,2 miljoner kronor|,-7.24,0.296,0.0,0.833,0.167
|BOKSLUTSKOMMUNIKÉ - Enorama Pharma AB|,-13.18,0.0,0.0,1.0,0.0
|Enorama Pharma ingår låneavtal om 8 MSEK med DS Global Pte. Limited|,-13.18,0.0,0.0,1.0,0.0
|Enorama Pharma genomför riktad nyemission av units och tillförs initialt ca 13 miljoner kronor och potentiellt ytterligare 7,5 miljoner kronor vid fullt nyttjande av teckningsoptioner|,18.43,0.0,0.0,1.0,0.0
|Enorama Pharma ingår avtal med Twinroll Service AB om internationell försäljning av tobaksfritt, vitt snus|,-5.77,0.4939,0.0,0.814,0.186
|Enorama Pharma skjuter upp årsstämman till den 26 juni 2020 för att kunna genomföra årsstämman digitalt utan personlig närvaro|,-6.97,-0.2732,0.104,0.896,0.0
|Enorama Pharma ingår licens- och leveransavtal med betapharm Arzneimittel GmbH om försäljning av nikotintuggummi i Tyskland|,-7.03,0.0,0.0,1.0,0.0
|MRP-processen för Enorama Pharmas nikotintuggummi är avslutad och samtliga länder där ansökan skickats in är överens om att produkten uppfyller alla krav för godkännande|,16.67,0.7096,0.067,0.669,0.264
|Enorama Pharma (publ) har ingått Term Sheet-avtal med betapharm Arzneimittel GmbH om försäljning av nikotintuggummi i Tyskland|,5.28,0.0,0.0,1.0,0.0
|Enorama Pharma ansöker om patent för nikotinpulver med upptag i munhålan|,8.6,0.0,0.0,1.0,0.0
|Enorama Pharma har meddelat Läkemedelsverket vilka länder som ska ingå i Bolagets första MRP-ansökan|,11.89,0.0,0.0,1.0,0.0
|Enorama Pharma erhåller godkännande för nikotintuggummit från Läkemedelsverket|,29.7,0.4767,0.0,0.693,0.307
|Enorama Pharma har skickat in föreslagna kompletteringar på sin registreringsansökan till Läkemedelsverket|,16.38,0.0,0.0,1.0,0.0
|Enorama Pharma har mottagit den tertiära utredningen på sin registreringsansökan hos Läkemedelsverket|,9.18,0.0,0.0,1.0,0.0
|Enorama Pharmas väg mot ett tuggummi med medicinsk cannabis|,16.38,0.0,0.0,1.0,0.0
|Enorama Pharma (publ) har idag skrivit avtal med MAE Holding om försäljning av nikotintuggummi i Holland|,7.88,0.4939,0.0,0.824,0.176
|Enorama Pharma: KOMMUNIKÉ FRÅN ÅRSSTÄMMAN I ENORAMA PHARMA AB (PUBL)|,-10.22,0.0,0.0,1.0,0.0
|Enorama Pharma har idag mottagit andra omgången frågor på sin registreringsansökan hos Läkemedelsverket|,-13.07,0.0258,0.0,0.916,0.084
|DELÅRSRAPPORT - Enorama Pharma|,-13.07,0.0,0.0,1.0,0.0
|Enorama Pharma beslutar etablera en självständig enhet inom tobaksfria nikotinprodukter (ej läkemedel) och söker samarbetspartners|,-8.48,0.0,0.0,1.0,0.0
|Enorama Pharma: KALLELSE TILL ÅRSSTÄMMA i ENORAMA PHARMA AB (publ)|,-13.73,0.0,0.0,1.0,0.0
|Enorama Pharma: Årsredovisning, revisionsberättelse och kommentar till förvaltningsberättelsen|,-16.82,0.0,0.0,1.0,0.0
|Enorama Pharma: Förändring i valberedningen|,-5.47,0.0,0.0,1.0,0.0
|BOKSLUTSKOMMUNIKÉ - Enorama Pharma AB|,-6.31,0.0,0.0,1.0,0.0
|Tillsättande av valberedning|,-9.51,0.0,0.0,1.0,0.0
|Enorama Pharma har mottagit första omgången frågor på sin registreringsansökan hos Läkemedelsverket|,13.42,0.0258,0.0,0.909,0.091
|ENORAMA PHARMA OFFENTLIGGÖRANDE AV INFORMATIONSMEMORANDUM|,38.08,0.0,0.0,1.0,0.0
|Rättelse: Enorama Pharma erhåller tillstånd att hantera cannabis|,38.08,0.0,0.0,1.0,0.0
|Enorama Pharma erhåller tillstånd att hantera cannabis|,38.08,0.0,0.0,1.0,0.0
|ENORAMA PHARMA BESLUTAR OM FÖRETRÄDESEMISSION OM 25 MSEK - FOKUS PÅ LANSERING AV NIKOTINTUGGUMMI|,-8.19,0.0,0.0,1.0,0.0
|Enorama Pharma tidigarelägger delårsrapport för tredje kvartalet|,-8.19,0.0,0.0,1.0,0.0
|Enorama Pharma erhåller partihandelstillstånd|,10.11,0.0,0.0,1.0,0.0
|Enorama Pharma erhåller partihandelstillstånd|,10.11,0.0,0.0,1.0,0.0
|DELÅRSRAPPORT - Enorama Pharma AB|,-5.14,0.0,0.0,1.0,0.0
|HUVUDÄGAREN I ENORAMA PHARMA STÄRKER BOLAGETS EGNA KAPITAL MED 4 MSEK|,-5.14,0.5766,0.0,0.728,0.272
|ENORAMA PHARMA HAR ANSÖKT OM PARTIHANDELSTILLSTÅND HOS LÄKEMEDELSVERKET|,-5.08,0.0,0.0,1.0,0.0
|Mediacle Group AB: Mediacle ingår två nya kundavtal för MAP™ Affiliate Software|,6.62,0.0,0.0,1.0,0.0
|Mediacle Group AB - Delårsrapport två 2021|,-7.36,0.0,0.0,1.0,0.0
|Mediacle Group AB: Publicering av årsredovisning 2020|,-6.82,0.0,0.0,1.0,0.0
|Mediacle Group AB - Delårsrapport ett 2021|,11.68,0.0,0.0,1.0,0.0
|Mediacle Group AB flyttar fram årsstämman|,6.9,0.0,0.0,1.0,0.0
|Mediacle Group AB: Mediacles spelstudio Mplay Games går live på Dafabet|,8.92,0.0,0.0,1.0,0.0
|Mediacle Group AB - Bokslutskommuniké 2020|,12.5,0.0,0.0,1.0,0.0
|Mediacle Group AB: Mediacles spelstudio Mplay Games släpper ytterligare fyra speltitlar|,7.95,0.0,0.0,1.0,0.0
|Mediacle Group AB: Mediacles spelstudio tecknar distributionsavtal med WeAreCasino|,-6.13,0.0,0.0,1.0,0.0
|Mediacle Group AB: Mediacle tecknar avtal med Parimatch som kund avseende dess egenutveckla de spel|,-6.56,0.4939,0.0,0.814,0.186
|Mediacle Group AB: Mediacle nominerade till bästa affiliateprogram på EGR Operators Awards 2020|,5.85,0.6124,0.0,0.75,0.25
|Mediacle Group AB: Mediacle Groups dotterbolag Mplay släpper ytterligare två speltitlar|,14.29,0.0,0.0,1.0,0.0
|Mediacle Group AB - Delårsrapport två 2020|,-8.0,0.0,0.0,1.0,0.0
|Mediacle Group AB: Verksamhetsuppdatering|,5.0,0.0,0.0,1.0,0.0
|Kommunike årsstämma i Mediacle Group AB (publ)|,-7.22,0.0,0.0,1.0,0.0
|Mediacle Group AB: Publicering av årsredovisning 2019|,17.65,0.0,0.0,1.0,0.0
|Mediacle Group AB - Delårsrapport ett 2020|,34.29,0.0,0.0,1.0,0.0
|Kallelse till årsstämma i Mediacle Group AB|,-6.18,0.0,0.0,1.0,0.0
|Mediacle Group AB: Digitain sluter avtal med Mediacle för partnermjukvara|,-19.4,0.4939,0.0,0.738,0.262
|Mediacle Group AB: Nyförsäljning och kundkontakt för Q1 hittills|,5.8,0.0,0.0,1.0,0.0
|Mediacle Group AB: Mediacle ingår avtal med Hero Gaming|,18.79,0.4939,0.0,0.714,0.286
|Mediacle Group AB: Mediacle slår sig in på den amerikanska marknaden och ingår avtal med sin första amerikanska klient|,-5.15,0.4939,0.0,0.849,0.151
|Kallelse till extra bolagsstämma i Mediacle Group AB|,-6.76,0.0,0.0,1.0,0.0
|Mediacle Group AB: Mediacle utökar partnerskapet med Nektan|,9.76,0.0,0.0,1.0,0.0
|Kallelse till årsstämma i Mediacle Group AB|,30.0,0.0,0.0,1.0,0.0
|Mediacle Group AB: Mediacle lanserar ny hemsida|,30.0,0.3182,0.0,0.723,0.277
|Mediacle Group AB: Mediacle tar fyra nomineringar till EGR B2B Awards 2019|,-19.5,0.0,0.0,1.0,0.0
|Pantaluren Group AB: Nytt listnings- och kortnamn från och med onsdagen den 20 mars|,20.0,0.0,0.0,1.0,0.0
|Pantaluren Group AB: Bolagsverket har registrerat beslut från extra bolagsstämma|,20.0,0.0,0.0,1.0,0.0
|Ny verkställande direktör i Pantaluren Group AB|,27.41,0.3182,0.0,0.723,0.277
|Pantaluren Group AB: Aktiekapital och antal utestående aktier efter beslut på extra bolagsstämma|,27.41,0.7351,0.0,0.64,0.36
|Kommuniké från extra bolagsstämma i Pantaluren Group AB // Tillträde av samtliga aktier i Mediacle Limited|,27.41,0.296,0.0,0.872,0.128
|Pantaluren Group AB: Santosh Jain erhåller dispens från Aktiemarknadsnämnden|,-7.38,0.0,0.0,1.0,0.0
|Pantaluren Group AB bokslutskommuniké för 2018|,-7.38,0.0,0.0,1.0,0.0
|Kallelse till extra bolagsstämma i Pantaluren Group AB|,7.38,0.0,0.0,1.0,0.0
|Pantaluren förvärvar Mediacle Limited|,28.37,0.0,0.0,1.0,0.0
|Bolagets namnändring uteblir, bolagsnamnet Pantaluren Group AB kvarstår|,-7.24,0.0,0.0,1.0,0.0
|Kommuniké från extra bolagsstämma i Pantaluren Group AB|,40.0,0.0,0.0,1.0,0.0
|Korrigering i kallelse till extra bolagsstämma i Pantaluren Group AB (datum)|,63.46,0.0,0.0,1.0,0.0
|Kallelse till extra bolagsstämma i Pantaluren Group AB (publ)|,-20.0,0.0,0.0,1.0,0.0
